Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
935,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,29.718,6,0.7,-21.7932
936,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,15.552,3,0.2,5.4432
937,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2,33.5772
6736,CA-2016-123358,4/10/2016,4/17/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,113.76,3,0,44.3664
939,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2,0,6.2208
940,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,0,34.9648
941,CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,0,8.0464
7258,CA-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,6,0,301.968
943,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,0.2,41.7852
944,CA-2015-120880,5/29/2015,6/3/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,32.4,5,0,15.552
7025,CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.056,9,0.2,69.705
946,CA-2015-120880,5/29/2015,6/3/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,0.2,62.91
5689,CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,7,0.2,16.5186
7238,CA-2016-164924,7/10/2016,7/10/2016,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916
949,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6,0.2,75.5424
950,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.596
951,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552,3,0.2,5.4432
952,US-2017-110576,11/28/2017,12/2/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92
953,CA-2017-131156,4/3/2017,4/7/2017,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.472,4,0.2,7.6416
9851,CA-2016-158155,5/2/2016,5/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10009,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,0,4.0192
955,CA-2017-136539,12/28/2017,1/1/2018,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596
956,CA-2017-119305,11/30/2017,12/4/2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.8,5,0,43.45
9134,CA-2015-157805,8/31/2015,9/4/2015,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP�Telephone,555.96,5,0.2,41.697
5147,CA-2017-161333,2/2/2017,2/7/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,0,16.38
6514,CA-2017-167640,3/6/2017,3/10/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,7,0,140.5957
5088,CA-2015-109001,3/5/2015,3/9/2015,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,1,0.2,-1.289
7887,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344
962,CA-2015-160059,11/27/2015,12/1/2015,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.0576
963,CA-2016-120859,9/1/2016,9/4/2016,First Class,CV-12805,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94
964,CA-2014-127488,9/22/2014,9/24/2014,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704
965,CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0,4.8118
966,CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.7119
5903,US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718
968,CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,4,0,91.968
969,CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0,4.2336
970,CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0
6492,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,2,0.2,10.8588
8371,CA-2016-163972,10/17/2016,10/21/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2,0.15,21.294
973,CA-2014-115791,1/16/2014,1/18/2014,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7,-13.6312
5395,US-2014-123183,11/19/2014,11/25/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0,235.9524
6737,CA-2016-123358,4/10/2016,4/17/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,0,81.1314
9756,CA-2017-113705,3/27/2017,3/29/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0,9.9882
7465,CA-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0,15.408
978,CA-2017-159366,1/7/2017,1/10/2017,First Class,BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,2,0.1,679.996
8467,CA-2015-101000,4/9/2015,4/14/2015,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Norwich,Connecticut,6360,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,3,0,144.3546
980,CA-2015-157035,12/9/2015,12/12/2015,First Class,KB-16600,Ken Brennan,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0,16.6698
6444,CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,0,11.454
982,CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,0.8056
983,CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984,2,0.2,55.9984
984,CA-2014-163419,11/11/2014,11/14/2014,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49
985,CA-2017-100314,9/29/2017,10/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896
8050,CA-2014-144974,9/26/2014,9/30/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,5,0.7,-4.577
987,CA-2017-100314,9/29/2017,10/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.868
5580,CA-2017-137498,9/9/2017,9/14/2017,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.245
989,CA-2017-167899,5/21/2017,5/26/2017,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0,72.807
990,CA-2017-167899,5/21/2017,5/26/2017,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3,0,5.2113
5553,US-2014-159618,11/12/2014,11/16/2014,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,TEC-AC-10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,79.512,3,0.2,20.8719
992,CA-2016-110023,9/9/2016,9/11/2016,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624,2,0.2,5.484
5773,CA-2015-158939,11/26/2015,12/1/2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0,233.9961
994,CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,154.9,5,0,69.705
9678,CA-2016-144785,4/18/2016,4/23/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3,0,2.0271
996,CA-2014-117639,5/21/2014,5/25/2014,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,617.97,3,0,173.0316
9711,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.568,2,0.2,-34.196
998,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.8901
9126,CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,5.344,4,0.6,-2.1376
1000,CA-2015-162537,10/28/2015,11/3/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0,12.9129
7938,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0,654.7554
1002,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,7,0,762.1845
1003,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7,0.4,-290.8752
1004,CA-2015-124891,7/31/2015,7/31/2015,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,19.44,3,0,9.3312
5300,CA-2016-106656,9/23/2016,9/26/2016,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,8.694
7837,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,4,0.2,-11.5176
7532,CA-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,3,0.2,-13.3176
1008,CA-2015-105312,11/6/2015,11/9/2015,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,4.401,3,0.7,-3.5208
8746,CA-2015-162376,11/22/2015,11/25/2015,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,59.94,3,0,28.1718
1010,CA-2017-135034,8/1/2017,8/3/2017,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984,2,0.2,5.999
8785,US-2017-129224,3/17/2017,3/23/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704
1012,CA-2017-118437,6/17/2017,6/21/2017,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3,0,46.575
1013,CA-2017-118437,6/17/2017,6/21/2017,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0,4.0687
1014,US-2015-126214,12/21/2015,12/24/2015,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.37,13,0,356.0414
9706,CA-2017-125990,10/19/2017,10/23/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684
9100,CA-2017-152933,10/12/2017,10/16/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.368,2,0.2,3.7584
8857,CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6,0,39.8886
5992,US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,7,0.2,32.3351
6119,CA-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976
1020,CA-2015-108665,7/6/2015,7/10/2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,601.65,5,0,156.429
